is_multi_model,sampler,scheduler,skip_mode,adaptive_mode,smoothing_beta,anchor_interval,max_consecutive_skips,model_type,total_steps,model_calls,skipped,reduction_percent,total_time_seconds,seed,ssim,rmse,mae,is_baseline,folder_name,prompt,image_path,is_true_baseline,baseline_time,time_saved_seconds,time_saved_percent
False,res_2s,simple,h4/s4,grad_est,0.9985,3.0,2.0,flux-dev,20,17,3,15.0,143.45877265930176,2028,0.9600968956947327,0.030317241325974464,0.011126487515866756,False,2025-10-17_13-02-05_1760702525_flux-dev,,,False,160.25741529464722,16.79864263534546,10.482287265434607
False,res_2s,simple,h4/s5,grad_est,0.9985,3.0,2.0,flux-dev,20,18,2,10.0,151.82997632026672,2028,0.9459909200668335,0.03345952555537224,0.015307296067476273,False,2025-10-17_13-04-35_1760702675_flux-dev,,,False,160.25741529464722,8.427438974380493,5.258688940468629
False,res_2s,simple,adaptive,grad_est,0.9985,3.0,2.0,flux-dev,20,10,10,50.0,81.80609583854675,2028,0.7279095649719238,0.1364884078502655,0.08088915050029755,False,2025-10-17_13-07-14_1760702834_flux-dev,,,False,160.25741529464722,78.45131945610046,48.95331633288911
False,res_2s,simple,h2/s2,learn+grad_est,0.9985,3.0,2.0,flux-dev,20,15,5,25.0,123.0512387752533,2028,0.9282448291778564,0.05322561413049698,0.01801607757806778,False,2025-10-17_13-08-43_1760702923_flux-dev,,,False,160.25741529464722,37.20617651939392,23.21650854719398
False,res_2s,simple,h2/s3,learn+grad_est,0.9985,3.0,2.0,flux-dev,20,16,4,20.0,126.0248293876648,2028,0.9532924890518188,0.035386618226766586,0.01348453015089035,False,2025-10-17_13-10-53_1760703053_flux-dev,,,False,160.25741529464722,34.23258590698242,21.360999641759374
False,res_2s,simple,h2/s4,learn+grad_est,0.9985,3.0,2.0,flux-dev,20,17,3,15.0,134.43977880477905,2028,0.9817824363708496,0.017307380214333534,0.006618079263716936,False,2025-10-17_13-13-05_1760703185_flux-dev,,,False,160.25741529464722,25.817636489868164,16.110104136148827
False,res_2s,simple,h2/s5,learn+grad_est,0.9985,3.0,2.0,flux-dev,20,18,2,10.0,145.3495671749115,2028,0.9781628251075745,0.019648484885692596,0.0074336472898721695,False,2025-10-17_13-15-26_1760703326_flux-dev,,,False,160.25741529464722,14.907848119735718,9.30243888704079
False,res_2s,simple,h3/s3,learn+grad_est,0.9985,3.0,2.0,flux-dev,20,16,4,20.0,129.81913423538208,2028,0.9649189710617065,0.03389202430844307,0.011019088327884674,False,2025-10-17_13-17-58_1760703478_flux-dev,,,False,160.25741529464722,30.438281059265137,18.99336826523859
False,res_2s,simple,h3/s4,learn+grad_est,0.9985,3.0,2.0,flux-dev,20,17,3,15.0,139.8101556301117,2028,0.9645193815231323,0.02590327337384224,0.010166396386921406,False,2025-10-17_13-20-15_1760703615_flux-dev,,,False,160.25741529464722,20.447259664535522,12.759010013322289
False,res_2s,simple,h3/s5,learn+grad_est,0.9985,3.0,2.0,flux-dev,20,18,2,10.0,146.9048626422882,2028,0.975624680519104,0.021050211042165756,0.007866804488003254,False,2025-10-17_13-22-42_1760703762_flux-dev,,,False,160.25741529464722,13.352552652359009,8.33194060181813
False,res_2s,simple,h4/s4,learn+grad_est,0.9985,3.0,2.0,flux-dev,20,17,3,15.0,143.0197319984436,2028,0.9600968956947327,0.030317241325974464,0.011126487515866756,False,2025-10-17_13-25-15_1760703915_flux-dev,,,False,160.25741529464722,17.237683296203613,10.756246919688946
False,res_2s,simple,h4/s5,learn+grad_est,0.9985,3.0,2.0,flux-dev,20,18,2,10.0,148.99028420448303,2028,0.9459909200668335,0.03345952555537224,0.015307296067476273,False,2025-10-17_13-27-45_1760704065_flux-dev,,,False,160.25741529464722,11.267131090164185,7.030645707999585
False,res_2s,simple,adaptive,learn+grad_est,0.9985,3.0,2.0,flux-dev,20,10,10,50.0,78.0990629196167,2028,0.7279095649719238,0.1364884078502655,0.08088915050029755,False,2025-10-17_13-30-20_1760704220_flux-dev,,,False,160.25741529464722,82.15835237503052,51.26649036737254
False,res_2s,simple,h2/s2,none,0.9985,,,flux-dev,20,15,5,25.0,119.7723560333252,2028,0.9282448291778564,0.05322561413049698,0.01801607757806778,False,2025-10-17_13-31-45_1760704305_flux-dev,,,False,160.25741529464722,40.48505926132202,25.262518546731027
False,res_2s,simple,h2/s3,none,0.9985,,,flux-dev,20,16,4,20.0,127.60627865791321,2028,0.9532924890518188,0.035386618226766586,0.01348453015089035,False,2025-10-17_13-33-51_1760704431_flux-dev,,,False,160.25741529464722,32.65113663673401,20.374181485893835
False,res_2s,simple,h2/s4,none,0.9985,,,flux-dev,20,17,3,15.0,137.9882333278656,2028,0.9817824363708496,0.017307380214333534,0.006618079263716936,False,2025-10-17_13-36-05_1760704565_flux-dev,,,False,160.25741529464722,22.269181966781616,13.895882400098483
False,res_2s,simple,h2/s5,none,0.9985,,,flux-dev,20,18,2,10.0,145.50121903419495,2028,0.9781628251075745,0.019648484885692596,0.0074336472898721695,False,2025-10-17_13-38-30_1760704710_flux-dev,,,False,160.25741529464722,14.75619626045227,9.2078087203152
False,res_2s,simple,h3/s3,none,0.9985,,,flux-dev,20,16,4,20.0,128.7950758934021,2028,0.9649189710617065,0.03389202430844307,0.011019088327884674,False,2025-10-17_13-41-01_1760704861_flux-dev,,,False,160.25741529464722,31.462339401245117,19.632376663132163
False,res_2s,simple,h3/s4,none,0.9985,,,flux-dev,20,17,3,15.0,138.39450526237488,2028,0.9645193815231323,0.02590327337384224,0.010166396386921406,False,2025-10-17_13-43-17_1760704997_flux-dev,,,False,160.25741529464722,21.86291003227234,13.642370302850246
False,res_2s,simple,h3/s5,none,0.9985,,,flux-dev,20,18,2,10.0,147.82641744613647,2028,0.975624680519104,0.021050211042165756,0.007866804488003254,False,2025-10-17_13-45-41_1760705141_flux-dev,,,False,160.25741529464722,12.430997848510742,7.7568940105862
False,res_2s,simple,h4/s4,none,0.9985,,,flux-dev,20,17,3,15.0,140.3731586933136,2028,0.9600968956947327,0.030317241325974464,0.011126487515866756,False,2025-10-17_13-48-16_1760705296_flux-dev,,,False,160.25741529464722,19.884256601333618,12.407698305114106
False,res_2s,simple,h4/s5,none,0.9985,,,flux-dev,20,18,2,10.0,148.02418971061707,2028,0.9459909200668335,0.03345952555537224,0.015307296067476273,False,2025-10-17_13-50-43_1760705443_flux-dev,,,False,160.25741529464722,12.233225584030151,7.6334848915030244
False,res_2s,simple,adaptive,none,0.9985,,,flux-dev,20,10,10,50.0,78.68541049957275,2028,0.7279095649719238,0.1364884078502655,0.08088915050029755,False,2025-10-17_13-53-18_1760705598_flux-dev,,,False,160.25741529464722,81.57200479507446,50.900611772065105
